
C:\Users\nobleric\dev\ESL-Data>c:\Users\nobleric\dev\neo4j\bin\neo4jshell -c -v -path c:/Users/nobleric/dev/neo4j/data -file get-ci-ids.cql 

+------------------------------------------------------+
| x.full_node_name                             | ID(x) |
| "prnp001s.via.novonet"                       | 4355  |
| "proj0101.via.novonet"                       | 4356  |
| "propcx01.via.novonet"                       | 4357  |
| "propcx02.via.novonet"                       | 4358  |
| "propdc01.via.novonet"                       | 4359  |
| "propdc02.via.novonet"                       | 4360  |
| "propfs01.via.novonet"                       | 4361  |
| "propfs02.via.novonet"                       | 4362  |
| "propfs03.via.novonet"                       | 4363  |
| "propmg01.via.novonet"                       | 4364  |
| "propws01.via.novonet"                       | 4365  |
| "propws02.via.novonet"                       | 4366  |
| "propws03.via.novonet"                       | 4367  |
| "propws04.via.novonet"                       | 4368  |
| "proxy01.ecs.com"                            | 4369  |
| "proxy02.ecs.com"                            | 4370  |
| "prxa001t.via.novonet"                       | 4371  |
| "prxd001t.via.novonet"                       | 4372  |
| "prxl001t.via.novonet"                       | 4373  |
| "prxl002t.via.novonet"                       | 4374  |
| "prxl003t.via.novonet"                       | 4375  |
| "prxl004t.via.novonet"                       | 4376  |
| "prxp001t.via.novonet"                       | 4377  |
| "prxp002t.via.novonet"                       | 4378  |
| "prxp003t.via.novonet"                       | 4379  |
| "prxp004t.via.novonet"                       | 4380  |
| "prxs001e.ecs.com"                           | 4381  |
| "prxs001t.via.novonet"                       | 4382  |
| "prxu002t.via.novonet"                       | 4383  |
| "qs_chassis_14.via.novonet"                  | 4416  |
| "qs_chassis_15.via.novonet"                  | 4417  |
| "qs_chassis_16.via.novonet"                  | 4418  |
| "qs_chassis_17.via.novonet"                  | 4419  |
| "qs_chassis_19.via.novonet"                  | 4420  |
| "qs_chassis_20.via.novonet"                  | 4421  |
| "qs_chassis_21.via.novonet"                  | 4422  |
| "qstl002n.via.novonet"                       | 4423  |
| "qstl003n.via.novonet"                       | 4424  |
| "rac_be1_notes.via.novonet"                  | 4425  |
| "rac_be4.via.novonet"                        | 4426  |
| "rac_bs1_notes.via.novonet"                  | 4427  |
| "rac_se1_notes1.via.novonet"                 | 4428  |
| "racalt01.via.novonet"                       | 4429  |
| "racalt02.via.novonet"                       | 4430  |
| "racalt03.via.novonet"                       | 4431  |
| "rachel.via.novonet"                         | 4432  |
| "ractemsp01.via.novonet"                     | 4433  |
| "ractemsp02.via.novonet"                     | 4434  |
| "rad cluster.via.novonet"                    | 4435  |
| "radd007r.via.novonet"                       | 4436  |
| "radl001m.via.novonet"                       | 4437  |
| "radl001r.via.novonet"                       | 4438  |
| "radl002r.via.novonet"                       | 4439  |
| "radl003r.via.novonet"                       | 4440  |
| "radl004p.via.novonet"                       | 4441  |
| "radl005i.via.novonet"                       | 4442  |
| "radl006r.via.novonet"                       | 4443  |
| "radl009r.error.com"                         | 4444  |
| "radl010r.via.novonet"                       | 4445  |
| "radl012r.via.novonet"                       | 4446  |
| "radl013r.via.novonet"                       | 4447  |
| "nuas4001.via.novonet"                       | 4128  |
| "nuas4001_p1.via.novonet"                    | 4129  |
| "nuas4001_p2.via.novonet"                    | 4130  |
| "nuas4001_p3.via.novonet"                    | 4131  |
| "nuas4002.via.novonet"                       | 4132  |
| "nuas4002_p1.via.novonet"                    | 4133  |
| "nuas4002_p2.via.novonet"                    | 4134  |
| "nuas4002_p3.via.novonet"                    | 4135  |
| "nuas4002_p4.via.novonet"                    | 4136  |
| "nuas4002_p5.via.novonet"                    | 4137  |
| "nuas4002_p6.via.novonet"                    | 4138  |
| "nuas4002_p7.via.novonet"                    | 4139  |
| "nuas4002_p8.via.novonet"                    | 4140  |
| "nuhc-cluster cluster.via.novonet"           | 4141  |
| "nuidpsi1.via.novonet"                       | 4142  |
| "nuidpsi2.via.novonet"                       | 4143  |
| "nulss1.via.novonet"                         | 4144  |
| "nulss2.via.novonet"                         | 4145  |
| "nulss3.via.novonet"                         | 4146  |
| "nulss4.via.novonet"                         | 4147  |
| "nuvola.via.novonet"                         | 4148  |
| "nvdnt1za.ecs.com"                           | 4149  |
| "nvdnt1zb.ecs.com"                           | 4150  |
| "nwctxlic01.res1.via.novonet"                | 4151  |
| "nwdhcp02.via.novonet"                       | 4152  |
| "nwmfldb01.res1.via.novonet"                 | 4153  |
| "nwnetdev01.res1.via.novonet"                | 4154  |
| "nwnotesfax01.via.novonet"                   | 4155  |
| "nwnotesmail01.via.novonet"                  | 4156  |
| "nwnotesmail02.via.novonet"                  | 4157  |
| "nwnttmsrv04.error.com"                      | 4158  |
| "nwnttmsrv05.via.novonet"                    | 4159  |
| "notl079m.via.novonet"                       | 4096  |
| "notl080m.via.novonet"                       | 4097  |
| "notl081m.via.novonet"                       | 4098  |
| "notl082a.via.novonet"                       | 4099  |
| "notl083a.via.novonet"                       | 4100  |
| "notl084m.via.novonet"                       | 4101  |
| "notl085m.via.novonet"                       | 4102  |
| "notl086m.via.novonet"                       | 4103  |
| "notl087m.via.novonet"                       | 4104  |
| "notl088g.via.novonet"                       | 4105  |
| "notl088h.via.novonet"                       | 4106  |
| "notl089g.via.novonet"                       | 4107  |
| "notl089h.via.novonet"                       | 4108  |
| "notl090m.via.novonet"                       | 4109  |
| "notp001h.via.novonet"                       | 4110  |
| "notp002h.via.novonet"                       | 4111  |
| "notp003m.via.novonet"                       | 4112  |
| "notp015m.via.novonet"                       | 4113  |
| "notp020a.via.novonet"                       | 4114  |
| "notp020b.via.novonet"                       | 4115  |
| "nots001m.via.novonet"                       | 4116  |
| "notu001a.via.novonet"                       | 4117  |
| "notu002a.via.novonet"                       | 4118  |
| "nu042865.via.novonet"                       | 4119  |
| "nu201725.via.novonet"                       | 4120  |
| "nu201727.via.novonet"                       | 4121  |
| "nu202944.via.novonet"                       | 4122  |
| "nu205014.via.novonet"                       | 4123  |
| "nu205287.via.novonet"                       | 4124  |
| "nu205288.via.novonet"                       | 4125  |
| "nuactrn01.via.novonet"                      | 4126  |
| "nuapps1.via.novonet"                        | 4127  |
| "nwnutcsad01.res1.via.novonet"               | 4160  |
| "nwnutcsap01.res1.via.novonet"               | 4161  |
| "nwnutcsdb01.res1.via.novonet"               | 4162  |
| "nwplantrak04.res1.via.novonet"              | 4163  |
| "nwtestplantrak1.res1.via.novonet"           | 4164  |
| "nxitmt01.via.novonet"                       | 4165  |
| "oacheck1.via.novonet"                       | 4166  |
| "oacheck2.via.novonet"                       | 4167  |
| "oak.via.novonet"                            | 4168  |
| "oasi0401.via.novonet"                       | 4169  |
| "ofafd01.via.novonet"                        | 4170  |
| "ofafp01.via.novonet"                        | 4171  |
| "ofafp02.via.novonet"                        | 4172  |
| "ofafr01.via.novonet"                        | 4173  |
| "ofafr02.via.novonet"                        | 4174  |
| "ofdisd01.via.novonet"                       | 4175  |
| "ofdisd02.via.novonet"                       | 4176  |
| "ofdisp01.via.novonet"                       | 4177  |
| "ofdisp02.via.novonet"                       | 4178  |
| "ofdisr01.via.novonet"                       | 4179  |
| "ofdisr02.via.novonet"                       | 4180  |
| "ofisupp01.via.novonet"                      | 4181  |
| "ofisupp02.via.novonet"                      | 4182  |
| "ofisupr01.via.novonet"                      | 4183  |
| "ofisupr02.via.novonet"                      | 4184  |
| "olifa501.ecs.com"                           | 4185  |
| "olifd501.ecs.com"                           | 4186  |
| "olifs501.ecs.com"                           | 4187  |
| "olive.via.novonet"                          | 4188  |
| "olympic cluster.via.novonet"                | 4189  |
| "ondemp01.via.novonet"                       | 4190  |
| "ondemp02.via.novonet"                       | 4191  |
| "prnl021s.via.novonet"                       | 4320  |
| "prnl022s.via.novonet"                       | 4321  |
| "prnl023s.via.novonet"                       | 4322  |
| "prnl024s.via.novonet"                       | 4323  |
| "prnl025s.via.novonet"                       | 4324  |
| "prnl027s.via.novonet"                       | 4325  |
| "prnl028s.via.novonet"                       | 4326  |
| "prnl029s.via.novonet"                       | 4327  |
| "prnl030s.via.novonet"                       | 4328  |
| "prnl031s.via.novonet"                       | 4329  |
| "prnl032s.via.novonet"                       | 4330  |
| "prnl033s.via.novonet"                       | 4331  |
| "prnl034s.via.novonet"                       | 4332  |
| "prnl035s.via.novonet"                       | 4333  |
| "prnl036s.via.novonet"                       | 4334  |
| "prnl037s.via.novonet"                       | 4335  |
| "prnl038s.via.novonet"                       | 4336  |
| "prnl039s.via.novonet"                       | 4337  |
| "prnl040s.via.novonet"                       | 4338  |
| "prnl042s.via.novonet"                       | 4339  |
| "prnl045a.via.novonet"                       | 4340  |
| "prnl052a.via.novonet"                       | 4341  |
| "prnl053s.via.novonet"                       | 4342  |
| "prnl059a.via.novonet"                       | 4343  |
| "prnl061a.via.novonet"                       | 4344  |
| "prnl066s.via.novonet"                       | 4345  |
| "prnl067s.via.novonet"                       | 4346  |
| "prnl068s.via.novonet"                       | 4347  |
| "prnl069s.via.novonet"                       | 4348  |
| "prnl070s.via.novonet"                       | 4349  |
| "prnl071s.via.novonet"                       | 4350  |
| "prnl072s.via.novonet"                       | 4351  |
| "robo4.via.novonet"                          | 4672  |
| "robo9-drive10.via.novonet"                  | 4673  |
| "robo9-drive11.via.novonet"                  | 4674  |
| "robo9-drive12.via.novonet"                  | 4675  |
| "robo9-drive13.via.novonet"                  | 4676  |
| "robo9-drive14.via.novonet"                  | 4677  |
| "robo9-drive15.via.novonet"                  | 4678  |
| "robo9-drive16.via.novonet"                  | 4679  |
| "robo9-drive9.via.novonet"                   | 4680  |
| "robo9.via.novonet"                          | 4681  |
| "rodney.via.novonet"                         | 4682  |
| "rowlf.via.novonet"                          | 4683  |
| "rptl001p.via.novonet"                       | 4684  |
| "rptl002p.via.novonet"                       | 4685  |
| "rpts001c.via.novonet"                       | 4686  |
| "rwsl005a.via.novonet"                       | 4687  |
| "rwsl006a.via.novonet"                       | 4688  |
| "rwsl007a.via.novonet"                       | 4689  |
| "rwsl008a.via.novonet"                       | 4690  |
| "rwsl009a.via.novonet"                       | 4691  |
| "rwsl010a.via.novonet"                       | 4692  |
| "rwsl011a.via.novonet"                       | 4693  |
| "rwsl012a.via.novonet"                       | 4694  |
| "rwsl013a.via.novonet"                       | 4695  |
| "rwsl014a.via.novonet"                       | 4696  |
| "saddv9ab.via.novonet"                       | 4697  |
| "saddv9ae.via.novonet"                       | 4698  |
| "saddv9ag.error.com"                         | 4699  |
| "saddv9ah.via.novonet"                       | 4700  |
| "saddv9ba.error.com"                         | 4701  |
| "saddv9bc.error.com"                         | 4702  |
| "saddv9bd.error.com"                         | 4703  |
| "sadit9aa.error.com"                         | 4704  |
| "sadnu1sa.via.novonet"                       | 4705  |
| "sadnu3hb.via.novonet"                       | 4706  |
| "sadnu3qa.error.com"                         | 4707  |
| "sadnu9ad.via.novonet"                       | 4708  |
| "sadnu9ae.via.novonet"                       | 4709  |
| "safps2.via.novonet"                         | 4710  |
| "salit9aa.error.com"                         | 4711  |
| "salit9ba.via.novonet"                       | 4712  |
| "salnu1fb.via.novonet"                       | 4713  |
| "salnu1sb.via.novonet"                       | 4714  |
| "salnu1sc.error.com"                         | 4715  |
| "salnu1sf.via.novonet"                       | 4716  |
| "salnu1za.via.novonet"                       | 4717  |
| "salnu1ze.error.com"                         | 4718  |
| "salnu1zh.via.novonet"                       | 4719  |
| "salnu1zl.error.com"                         | 4720  |
| "salnu1zm.via.novonet"                       | 4721  |
| "salnu1zq.via.novonet"                       | 4722  |
| "salnu1zx.error.com"                         | 4723  |
| "salnu2aa.via.novonet"                       | 4724  |
| "salnu3ha.error.com"                         | 4725  |
| "salnu3hb.via.novonet"                       | 4726  |
| "salnu3na.via.novonet"                       | 4727  |
| "salnu3nb.via.novonet"                       | 4728  |
| "salnu3nc.via.novonet"                       | 4729  |
| "salnu3qa.error.com"                         | 4730  |
| "salnu3wa.via.novonet"                       | 4731  |
| "salnu3xa.via.novonet"                       | 4732  |
| "salnu3xb.via.novonet"                       | 4733  |
| "salnu3xc.via.novonet"                       | 4734  |
| "salnu4ha.via.novonet"                       | 4735  |
| "intp476t.ecs.com"                           | 3264  |
| "intp477t.ecs.com"                           | 3265  |
| "intp478t.ecs.com"                           | 3266  |
| "intp479t.ecs.com"                           | 3267  |
| "intp522a.via.novonet"                       | 3268  |
| "intp523a.via.novonet"                       | 3269  |
| "intp524a.via.novonet"                       | 3270  |
| "intp525a.via.novonet"                       | 3271  |
| "intp530a.via.novonet"                       | 3272  |
| "intp532a.via.novonet"                       | 3273  |
| "ints210a.via.novonet"                       | 3274  |
| "ints210w.via.novonet"                       | 3275  |
| "ints211a.via.novonet"                       | 3276  |
| "ints211w.via.novonet"                       | 3277  |
| "ints212a.via.novonet"                       | 3278  |
| "ints310a.via.novonet"                       | 3279  |
| "ints310w.via.novonet"                       | 3280  |
| "ints311a.via.novonet"                       | 3281  |
| "ints311w.via.novonet"                       | 3282  |
| "ints312a.via.novonet"                       | 3283  |
| "ints410a.via.novonet"                       | 3284  |
| "ints410w.via.novonet"                       | 3285  |
| "ints411a.via.novonet"                       | 3286  |
| "ints411w.via.novonet"                       | 3287  |
| "ints412a.via.novonet"                       | 3288  |
| "intt151w.via.novonet"                       | 3289  |
| "intt153w.via.novonet"                       | 3290  |
| "intt159a.via.novonet"                       | 3291  |
| "intt161a.via.novonet"                       | 3292  |
| "intt167w.via.novonet"                       | 3293  |
| "intt177a.via.novonet"                       | 3294  |
| "intt210a.via.novonet"                       | 3295  |
| "intt210w.via.novonet"                       | 3296  |
| "intt310a.via.novonet"                       | 3297  |
| "intt310w.via.novonet"                       | 3298  |
| "intt410a.via.novonet"                       | 3299  |
| "intt410w.via.novonet"                       | 3300  |
| "intu150w.via.novonet"                       | 3301  |
| "intu152t.ecs.com"                           | 3302  |
| "intu153a.via.novonet"                       | 3303  |
| "intu160a.via.novonet"                       | 3304  |
| "intu166w.via.novonet"                       | 3305  |
| "intu176a.via.novonet"                       | 3306  |
| "invincible cluster.via.novonet"             | 3307  |
| "ipal001w.via.novonet"                       | 3308  |
| "ipal002w.via.novonet"                       | 3309  |
| "ipal003w.via.novonet"                       | 3310  |
| "ipal004w.via.novonet"                       | 3311  |
| "ipal005w.via.novonet"                       | 3312  |
| "ipal006w.via.novonet"                       | 3313  |
| "ipal007w.via.novonet"                       | 3314  |
| "ipal008w.via.novonet"                       | 3315  |
| "ipal009w.via.novonet"                       | 3316  |
| "ipal010w.via.novonet"                       | 3317  |
| "ipal011w.via.novonet"                       | 3318  |
| "ipal012w.via.novonet"                       | 3319  |
| "ipal013w.via.novonet"                       | 3320  |
| "ipal014a.via.novonet"                       | 3321  |
| "ipap001a.via.novonet"                       | 3322  |
| "ipap100a.via.novonet"                       | 3323  |
| "ipar001a.error.com"                         | 3324  |
| "ipar003w.via.novonet"                       | 3325  |
| "ipar005w.error.com"                         | 3326  |
| "ipxil22.error.com"                          | 3327  |
| "intl355a.via.novonet"                       | 3200  |
| "intl356a.via.novonet"                       | 3201  |
| "intl357a.via.novonet"                       | 3202  |
| "intl359a.via.novonet"                       | 3203  |
| "intl362w.via.novonet"                       | 3204  |
| "intl364w.via.novonet"                       | 3205  |
| "intl366a.via.novonet"                       | 3206  |
| "intp400w.via.novonet"                       | 3207  |
| "intp401a.via.novonet"                       | 3208  |
| "intp401w.via.novonet"                       | 3209  |
| "intp402w.via.novonet"                       | 3210  |
| "intp403w.via.novonet"                       | 3211  |
| "intp404w.via.novonet"                       | 3212  |
| "intp405w.via.novonet"                       | 3213  |
| "intp406w.via.novonet"                       | 3214  |
| "intp407a.via.novonet"                       | 3215  |
| "intp408t.via.novonet"                       | 3216  |
| "intp409w.via.novonet"                       | 3217  |
| "intp410a.via.novonet"                       | 3218  |
| "intp411t.via.novonet"                       | 3219  |
| "intp413a.via.novonet"                       | 3220  |
| "intp414w.via.novonet"                       | 3221  |
| "intp416w.via.novonet"                       | 3222  |
| "intp417w.via.novonet"                       | 3223  |
| "intp418w.via.novonet"                       | 3224  |
| "intp419w.via.novonet"                       | 3225  |
| "intp420a.via.novonet"                       | 3226  |
| "intp421w.via.novonet"                       | 3227  |
| "intp422a.via.novonet"                       | 3228  |
| "intp423a.via.novonet"                       | 3229  |
| "intp425a.via.novonet"                       | 3230  |
| "intp426w.via.novonet"                       | 3231  |
| "intp428w.via.novonet"                       | 3232  |
| "intp429w.via.novonet"                       | 3233  |
| "intp431w.via.novonet"                       | 3234  |
| "intp432a.via.novonet"                       | 3235  |
| "intp435a.via.novonet"                       | 3236  |
| "intp438w.via.novonet"                       | 3237  |
| "intp440w.via.novonet"                       | 3238  |
| "intp441w.via.novonet"                       | 3239  |
| "intp443w.via.novonet"                       | 3240  |
| "intp444a.via.novonet"                       | 3241  |
| "intp447a.via.novonet"                       | 3242  |
| "intp448a.via.novonet"                       | 3243  |
| "intp451a.via.novonet"                       | 3244  |
| "intp452w.via.novonet"                       | 3245  |
| "intp454w.via.novonet"                       | 3246  |
| "intp455w.via.novonet"                       | 3247  |
| "intp456a.via.novonet"                       | 3248  |
| "intp457w.via.novonet"                       | 3249  |
| "intp458a.via.novonet"                       | 3250  |
| "intp459a.via.novonet"                       | 3251  |
| "intp460a.via.novonet"                       | 3252  |
| "intp461a.via.novonet"                       | 3253  |
| "intp463a.via.novonet"                       | 3254  |
| "intp464w.via.novonet"                       | 3255  |
| "intp465a.via.novonet"                       | 3256  |
| "intp468w.via.novonet"                       | 3257  |
| "intp469w.via.novonet"                       | 3258  |
| "intp470a.via.novonet"                       | 3259  |
| "intp471w.via.novonet"                       | 3260  |
| "intp472a.via.novonet"                       | 3261  |
| "intp473a.via.novonet"                       | 3262  |
| "intp475a.via.novonet"                       | 3263  |
| "mgtp001q.via.novonet"                       | 3520  |
| "mgtp003d.via.novonet"                       | 3521  |
| "mgtp005m.via.novonet"                       | 3522  |
| "mgtp006t.via.novonet"                       | 3523  |
| "mgtp039m.via.novonet"                       | 3524  |
| "mgtp055v-drrn.error.com"                    | 3525  |
| "midibm05.via.novonet"                       | 3526  |
| "midibm15.via.novonet"                       | 3527  |
| "midibm16.via.novonet"                       | 3528  |
| "midibm17.via.novonet"                       | 3529  |
| "midibm18.via.novonet"                       | 3530  |
| "midnim01.via.novonet"                       | 3531  |
| "midnim02.via.novonet"                       | 3532  |
| "midtiv cluster.via.novonet"                 | 3533  |
| "miletto.via.novonet"                        | 3534  |
| "miletto_pollino.via.novonet"                | 3535  |
| "milligan.via.novonet"                       | 3536  |
| "minatour cluster.via.novonet"               | 3537  |
| "mini.via.novonet"                           | 3538  |
| "minsk.via.novonet"                          | 3539  |
| "mnwesbdc01.via.novonet"                     | 3540  |
| "mnwesbdc02.via.novonet"                     | 3541  |
| "montreal.via.novonet"                       | 3542  |
| "moran.via.novonet"                          | 3543  |
| "mortimer.via.novonet"                       | 3544  |
| "mosar1.via.novonet"                         | 3545  |
| "mosar2.via.novonet"                         | 3546  |
| "mosarpv.via.novonet"                        | 3547  |
| "mpol238a.error.com"                         | 3548  |
| "mpol238c.via.novonet"                       | 3549  |
| "mpol284c.via.novonet"                       | 3550  |
| "mpol370a.via.novonet"                       | 3551  |
| "mfb3_r1.via.novonet"                        | 3456  |
| "mfhmc1dc3.via.novonet"                      | 3457  |
| "mfhmcdc3.via.novonet"                       | 3458  |
| "mgtd001f.via.novonet"                       | 3459  |
| "mgtd001v.via1.novonet1"                     | 3460  |
| "mgtd002r.via.novonet"                       | 3461  |
| "mgtd009c.via.novonet"                       | 3462  |
| "mgtl001m.via.novonet"                       | 3463  |
| "mgtl002m.via.novonet"                       | 3464  |
| "mgtl005q.via.novonet"                       | 3465  |
| "mgtl006f.via.novonet"                       | 3466  |
| "mgtl007s.via.novonet"                       | 3467  |
| "mgtl008t.via.novonet"                       | 3468  |
| "mgtl009v.via.novonet"                       | 3469  |
| "mgtl011g.via.novonet"                       | 3470  |
| "mgtl012g.via.novonet"                       | 3471  |
| "mgtl013g.via.novonet"                       | 3472  |
| "mgtl014g.via.novonet"                       | 3473  |
| "mgtl015g.via.novonet"                       | 3474  |
| "mgtl018v.via.novonet"                       | 3475  |
| "mgtl020r.via.novonet"                       | 3476  |
| "mgtl021w.via.novonet"                       | 3477  |
| "mgtl022w.via.novonet"                       | 3478  |
| "mgtl023a.via.novonet"                       | 3479  |
| "mgtl024d.via.novonet"                       | 3480  |
| "mgtl027r.via.novonet"                       | 3481  |
| "mgtl030r.via.novonet"                       | 3482  |
| "mgtl031m.via.novonet"                       | 3483  |
| "mgtl032p.via.novonet"                       | 3484  |
| "mgtl033p.via.novonet"                       | 3485  |
| "mgtl034g.via.novonet"                       | 3486  |
| "mgtl035g.via.novonet"                       | 3487  |
| "mgtl036g.via.novonet"                       | 3488  |
| "mgtl037v.via.novonet"                       | 3489  |
| "mgtl038v.via.novonet"                       | 3490  |
| "mgtl039v.via.novonet"                       | 3491  |
| "mgtl040v.via.novonet"                       | 3492  |
| "mgtl041v.via.novonet"                       | 3493  |
| "mgtl042v.via.novonet"                       | 3494  |
| "mgtl043v.via.novonet"                       | 3495  |
| "mgtl044v.via.novonet"                       | 3496  |
| "mgtl045f.ecs.com"                           | 3497  |
| "mgtl049a.via.novonet"                       | 3498  |
| "mgtl051a.via.novonet"                       | 3499  |
| "mgtl053i.via.novonet"                       | 3500  |
| "mgtl303h.via.novonet"                       | 3501  |
| "mgtl304h.via.novonet"                       | 3502  |
| "mgtl305m.via.novonet"                       | 3503  |
| "mgtl306m.via.novonet"                       | 3504  |
| "mgtl307m.via.novonet"                       | 3505  |
| "mgtl309h.via.novonet"                       | 3506  |
| "mgtl310h.via.novonet"                       | 3507  |
| "mgtl311m.via.novonet"                       | 3508  |
| "mgtl313m.via.novonet"                       | 3509  |
| "mgtl315m.via.novonet"                       | 3510  |
| "mgtl317m.via.novonet"                       | 3511  |
| "mgtl318m.via.novonet"                       | 3512  |
| "mgtl319m.via.novonet"                       | 3513  |
| "mgtl321m.via.novonet"                       | 3514  |
| "mgtl324m.via.novonet"                       | 3515  |
| "mgtl325m.via.novonet"                       | 3516  |
| "mgtl326m.via.novonet"                       | 3517  |
| "mgtl494zc.via.novonet"                      | 3518  |
| "mgtp001o.via.novonet"                       | 3519  |
| "mbradbdc01.via.novonet"                     | 3424  |
| "mbradbdc02.via.novonet"                     | 3425  |
| "mcovbdc01.via.novonet"                      | 3426  |
| "medway.via.novonet"                         | 3427  |
| "mercedes cluster.via.novonet"               | 3428  |
| "merchant.via.novonet"                       | 3429  |
| "mercury10.via.novonet"                      | 3430  |
| "mercury11.via.novonet"                      | 3431  |
| "mercury12.via.novonet"                      | 3432  |
| "mercury6.via.novonet"                       | 3433  |
| "mercury8.via.novonet"                       | 3434  |
| "mercury9.via.novonet"                       | 3435  |
| "mf_p9500_dc2.via.novonet"                   | 3436  |
| "mf_p9500_dc3.via.novonet"                   | 3437  |
| "mf_p9500dkc_rack00_dc2.via.novonet"         | 3438  |
| "mf_p9500dkc_rack00_dc3.via.novonet"         | 3439  |
| "mf_p9500dkc_rack10_dc2.via.novonet"         | 3440  |
| "mf_p9500dkc_rack10_dc3.via.novonet"         | 3441  |
| "mf_p9500dku_rack01_dc2.via.novonet"         | 3442  |
| "mf_p9500dku_rack01_dc3.via.novonet"         | 3443  |
| "mf_p9500dku_rack11_dc2.via.novonet"         | 3444  |
| "mf_p9500dku_rack11_dc3.via.novonet"         | 3445  |
| "mf_p9500r1_dc3.via.novonet"                 | 3446  |
| "mfa2.via.novonet"                           | 3447  |
| "mfa2_r1.via.novonet"                        | 3448  |
| "mfa3.via.novonet"                           | 3449  |
| "mfa3_r1.via.novonet"                        | 3450  |
| "mfb2.via.novonet"                           | 3451  |
| "mfb2_l1.via.novonet"                        | 3452  |
| "mfb2_r1.via.novonet"                        | 3453  |
| "mfb3.via.novonet"                           | 3454  |
| "mfb3_l1.via.novonet"                        | 3455  |
| "mrhmcdr.via.novonet"                        | 3712  |
| "mrunit cluster.via.novonet"                 | 3713  |
| "msbihsp01.via.novonet"                      | 3714  |
| "msbihsp02.via.novonet"                      | 3715  |
| "msbihsr01.via.novonet"                      | 3716  |
| "msbihsr02.via.novonet"                      | 3717  |
| "msbrkrd01.via.novonet"                      | 3718  |
| "msbrkrp01.via.novonet"                      | 3719  |
| "msbrkrp02.via.novonet"                      | 3720  |
| "msbrkrr01.via.novonet"                      | 3721  |
| "msbrkrr02.via.novonet"                      | 3722  |
| "msbrkrs01.via.novonet"                      | 3723  |
| "msbrksd01.via.novonet"                      | 3724  |
| "msbrksd02.via.novonet"                      | 3725  |
| "msbrksd04.via.novonet"                      | 3726  |
| "msbrksd06.via.novonet"                      | 3727  |
| "msbrksp01.via.novonet"                      | 3728  |
| "msbrksp02.via.novonet"                      | 3729  |
| "msbrksr01.via.novonet"                      | 3730  |
| "msbrksr02.via.novonet"                      | 3731  |
| "msbrkss01.via.novonet"                      | 3732  |
| "msbrkss02.via.novonet"                      | 3733  |
| "msbrkss04.via.novonet"                      | 3734  |
| "msbrkss06.via.novonet"                      | 3735  |
| "msbrksu01.via.novonet"                      | 3736  |
| "msbrksu02.via.novonet"                      | 3737  |
| "msbrksw02.via.novonet"                      | 3738  |
| "mstocbdc01.res1.via.novonet"                | 3739  |
| "mstrebdc01.res1.via.novonet"                | 3740  |
| "mstrebdc02.via.novonet"                     | 3741  |
| "muhbdc01.via.novonet"                       | 3742  |
| "murphy1.via.novonet"                        | 3743  |
| "notl045a.via.novonet"                       | 4064  |
| "notl046a.via.novonet"                       | 4065  |
| "notl047a.via.novonet"                       | 4066  |
| "notl048a.via.novonet"                       | 4067  |
| "notl049m.via.novonet"                       | 4068  |
| "notl050m.via.novonet"                       | 4069  |
| "notl052g.via.novonet"                       | 4070  |
| "notl053g.via.novonet"                       | 4071  |
| "notl054a.via.novonet"                       | 4072  |
| "notl055a.via.novonet"                       | 4073  |
| "notl056a.via.novonet"                       | 4074  |
| "notl057a.via.novonet"                       | 4075  |
| "notl059a.via.novonet"                       | 4076  |
| "notl060a.via.novonet"                       | 4077  |
| "notl061a.via.novonet"                       | 4078  |
| "notl062a.via.novonet"                       | 4079  |
| "notl063m.via.novonet"                       | 4080  |
| "notl064m.via.novonet"                       | 4081  |
| "notl065m.via.novonet"                       | 4082  |
| "notl066m.via.novonet"                       | 4083  |
| "notl067m.via.novonet"                       | 4084  |
| "notl068m.via.novonet"                       | 4085  |
| "notl069m.via.novonet"                       | 4086  |
| "notl070m.via.novonet"                       | 4087  |
| "notl071a.via.novonet"                       | 4088  |
| "notl072a.via.novonet"                       | 4089  |
| "notl073g.via.novonet"                       | 4090  |
| "notl074g.via.novonet"                       | 4091  |
| "notl075m.via.novonet"                       | 4092  |
| "notl076m.via.novonet"                       | 4093  |
| "notl077m.via.novonet"                       | 4094  |
| "notl078m.via.novonet"                       | 4095  |
| "notl012m.via.novonet"                       | 4032  |
| "notl013m.via.novonet"                       | 4033  |
| "notl014m.via.novonet"                       | 4034  |
| "notl015m.via.novonet"                       | 4035  |
| "notl016m.via.novonet"                       | 4036  |
| "notl018a.via.novonet"                       | 4037  |
| "notl019m.via.novonet"                       | 4038  |
| "notl020m.via.novonet"                       | 4039  |
| "notl021a.via.novonet"                       | 4040  |
| "notl022a.via.novonet"                       | 4041  |
| "notl023a.via.novonet"                       | 4042  |
| "notl024a.via.novonet"                       | 4043  |
| "notl025a.via.novonet"                       | 4044  |
| "notl026a.via.novonet"                       | 4045  |
| "notl027a.via.novonet"                       | 4046  |
| "notl028a.via.novonet"                       | 4047  |
| "notl029a.via.novonet"                       | 4048  |
| "notl030a.via.novonet"                       | 4049  |
| "notl031r.via.novonet"                       | 4050  |
| "notl032r.via.novonet"                       | 4051  |
| "notl033a.via.novonet"                       | 4052  |
| "notl034a.via.novonet"                       | 4053  |
| "notl035g.via.novonet"                       | 4054  |
| "notl036g.via.novonet"                       | 4055  |
