System Name|IP Type|ip_adress|ip_name
actws170.via.novonet|Primary IP||ACTWS170.VIA.NOVONET
actws171.via.novonet|Primary IP||ACTWS171.VIA.NOVONET
actws172.via.novonet|Primary IP||ACTWS172.VIA.NOVONET
actws173.via.novonet|Primary IP||ACTWS173.VIA.NOVONET
actws174.via.novonet|Primary IP||ACTWS174.VIA.NOVONET
actws175.via.novonet|Primary IP||ACTWS175.VIA.NOVONET
actws176.via.novonet|Primary IP||ACTWS176.VIA.NOVONET
actws177.via.novonet|Primary IP||ACTWS177.VIA.NOVONET
actws178.via.novonet|Primary IP||ACTWS178.VIA.NOVONET
actws179.via.novonet|Primary IP||ACTWS179.VIA.NOVONET
actws180.via.novonet|Primary IP||ACTWS180.VIA.NOVONET
actws181.via.novonet|Primary IP||ACTWS181.VIA.NOVONET
actws182.via.novonet|Primary IP||ACTWS182.VIA.NOVONET
adlnu1sa.via.novonet|Primary IP||ADLNU1SA.VIA.NOVONET
ai-npe2.imuat.root-uat.net|Primary IP||ai-npe2.imuat.root-uat.net
ai-pe1.im.root-domain.net|Primary IP||ai-pe1.im.root-domain.net
ai-pe2.im.root-domain.net|Primary IP||ai-pe2.im.root-domain.net
ajax cluster.via.novonet|Cluster Name||AJAX CLUSTER.VIA.NOVONET
albatros.via.novonet|Primary IP||ALBATROS.VIA.NOVONET
alder.via.novonet|Primary IP||ALDER.VIA.NOVONET
alfa cluster.via.novonet|Cluster Name||ALFA CLUSTER.VIA.NOVONET
alpine.via.novonet|Primary IP||ALPINE.VIA.NOVONET
amazon.via.novonet|Gateway|172.26.149.3|
amazon.via.novonet|NTP Server|10.14.182.252|
amazon.via.novonet|NTP Server|10.14.182.254|
amazon.via.novonet|NTP Server|10.15.141.252|
amazon.via.novonet|NTP Server|10.15.141.254|
amazon.via.novonet|Primary IP||AMAZON.VIA.NOVONET
anderson.via.novonet|Primary IP||ANDERSON.VIA.NOVONET
animal.via.novonet|Primary IP||ANIMAL.VIA.NOVONET
animal_plus.via.novonet|Primary IP||ANIMAL_PLUS.VIA.NOVONET
ankara.via.novonet|Primary IP||ANKARA.VIA.NOVONET
apddv9aa.error.com|Primary IP|172.26.123.191|
apddv9aa.error.com|Primary IP||APDDV9AA.VIA.NOVONET
apddv9ab.error.com|Primary IP|172.26.123.192|
apddv9ab.error.com|Primary IP||APDDV9AB.VIA.NOVONET
apddv9ba.error.com|Primary IP|172.26.123.197|
apddv9ba.error.com|Primary IP||APDDV9BA.VIA.NOVONET
aplnu1ea.via.novonet|DNS Server|10.14.100.111|
aplnu1ea.via.novonet|DNS Server|10.14.100.151|
aplnu1ea.via.novonet|DNS Server|10.14.100.216|
aplnu1ea.via.novonet|Gateway|10.14.154.1|
aplnu1ea.via.novonet|Primary IP||APLNU1EA.VIA.NOVONET
aplnu1ea.via.novonet|Primary WINS Server|10.16.139.230|
aplnu1ea.via.novonet|Secondary WINS Server|10.14.100.160|
aplnu1ra.via.novonet|DNS Server|10.14.100.111|
aplnu1ra.via.novonet|DNS Server|10.14.100.151|
aplnu1ra.via.novonet|DNS Server|10.14.100.216|
aplnu1ra.via.novonet|Gateway|10.14.154.1|
aplnu1ra.via.novonet|Primary IP||APLNU1RA.VIA.NOVONET
aplnu1ra.via.novonet|Primary WINS Server|10.16.139.230|
aplnu1ra.via.novonet|Secondary WINS Server|10.14.100.160|
aplnu1sa.via.novonet|DNS Server|10.14.100.111|
aplnu1sa.via.novonet|DNS Server|10.14.100.151|
aplnu1sa.via.novonet|DNS Server|10.14.100.216|
aplnu1sa.via.novonet|Gateway|10.14.154.1|
aplnu1sa.via.novonet|Primary IP||APLNU1SA.VIA.NOVONET
aplnu1sa.via.novonet|Primary WINS Server|10.16.139.230|
aplnu1sa.via.novonet|Secondary WINS Server|10.14.100.160|
aplnu1sb.via.novonet|DNS Server|10.14.100.111|
aplnu1sb.via.novonet|DNS Server|10.14.100.151|
aplnu1sb.via.novonet|DNS Server|10.14.100.216|
aplnu1sb.via.novonet|Gateway|10.14.154.1|
aplnu1sb.via.novonet|Primary IP||APLNU1SB.VIA.NOVONET
aplnu1sb.via.novonet|Primary WINS Server|10.16.139.230|
aplnu1sb.via.novonet|Secondary WINS Server|10.14.100.160|
aplnu1za.via.novonet|DNS Server|10.14.100.111|
aplnu1za.via.novonet|DNS Server|10.14.100.151|
aplnu1za.via.novonet|DNS Server|10.14.100.216|
aplnu1za.via.novonet|Gateway|10.14.154.1|
aplnu1za.via.novonet|Primary IP||APLNU1ZA.VIA.NOVONET
aplnu1za.via.novonet|Primary WINS Server|10.16.139.230|
aplnu1za.via.novonet|Secondary WINS Server|10.14.100.160|
aplnu1zb.via.novonet|DNS Server|10.14.100.111|
aplnu1zb.via.novonet|DNS Server|10.14.100.151|
aplnu1zb.via.novonet|DNS Server|10.14.100.216|
aplnu1zb.via.novonet|Gateway|10.14.154.1|
aplnu1zb.via.novonet|Primary IP||APLNU1ZB.VIA.NOVONET
aplnu1zb.via.novonet|Primary WINS Server|10.16.139.230|
aplnu1zb.via.novonet|Secondary WINS Server|10.14.100.160|
aplnu9ab.error.com|Primary IP|172.26.123.173|
aplnu9ab.error.com|Primary IP||APLNU9AB.VIA.NOVONET
aplnu9ae.error.com|Primary IP|172.26.123.171|
aplnu9ae.error.com|Primary IP||APLNU9AE.VIA.NOVONET
aplnu9af.bow-eth.geo.norwich-union.com|Primary IP|172.26.121.211|
aplnu9af.bow-eth.geo.norwich-union.com|Primary IP||APLNU9AF.VIA.NOVONET
aplnu9bb.error.com|Primary IP|172.26.123.172|
aplnu9bb.error.com|Primary IP||APLNU9BB.VIA.NOVONET
aplnu9bd.error.com|Primary IP|172.26.123.170|
aplnu9bd.error.com|Primary IP||APLNU9BD.VIA.NOVONET
appd.via.novonet|Primary IP||APPD.VIA.NOVONET
appd001a cicroom.via.novonet|Primary IP||APPD001A CICROOM.VIA.NOVONET
appd001a.via.novonet|Primary IP|10.14.116.248|
appd001a.via.novonet|Primary IP||APPD001A.VIA.NOVONET
appd002a.via.novonet|Primary IP|10.14.116.247|
appd002a.via.novonet|Primary IP||APPD002A.VIA.NOVONET
appd003a.via.novonet|Primary IP|10.14.119.199|
appd003a.via.novonet|Primary IP||APPD003A.VIA.NOVONET
appd004a.via.novonet|Primary IP|10.200.3.1|
appd004a.via.novonet|Primary IP||APPD004A.VIA.NOVONET
appd005a.via.novonet|DNS Server|10.14.100.211|
appd005a.via.novonet|DNS Server|10.14.100.216|
appd005a.via.novonet|DNS Server|10.14.100.58|
appd005a.via.novonet|DNS Server|10.14.100.59|
appd005a.via.novonet|Gateway|10.14.163.1|
appd005a.via.novonet|NTP Server|NA|
appd005a.via.novonet|Primary IP||APPD005A.VIA.NOVONET
appd005a.via.novonet|Primary WINS Server|10.14.100.52|
appd005a.via.novonet|Secondary WINS Server|10.16.139.229|
appd006a.via.novonet|DNS Server|10.14.100.211|
appd006a.via.novonet|DNS Server|10.14.100.216|
appd006a.via.novonet|DNS Server|10.14.100.58|
appd006a.via.novonet|DNS Server|10.14.100.59|
appd006a.via.novonet|Gateway|10.14.163.1|
appd006a.via.novonet|NTP Server|NA|
appd006a.via.novonet|Primary IP||APPD006A.VIA.NOVONET
appd006a.via.novonet|Primary WINS Server|10.14.100.52|
appd006a.via.novonet|Secondary WINS Server|10.16.139.229|
appd007a.via.novonet|DNS Server|10.14.100.111|
appd007a.via.novonet|DNS Server|10.14.100.211|
appd007a.via.novonet|DNS Server|10.14.100.216|
appd007a.via.novonet|DNS Server|10.198.148.6|
appd007a.via.novonet|Gateway|10.14.116.195|
appd007a.via.novonet|NTP Server|NA|
appd007a.via.novonet|Primary IP|10.14.116.209|
appd007a.via.novonet|Primary IP||APPD007A.VIA.NOVONET
appd007a.via.novonet|Primary IP||appd007a.via.novonet
appd007a.via.novonet|Primary WINS Server|10.16.139.230|
appd007a.via.novonet|Secondary WINS Server|10.14.100.160|
appd008a.via.novonet|DNS Server|10.14.100.111|
appd008a.via.novonet|DNS Server|10.14.100.211|
appd008a.via.novonet|DNS Server|10.14.100.216|
appd008a.via.novonet|DNS Server|10.198.148.6|
appd008a.via.novonet|Gateway|10.14.116.195|
appd008a.via.novonet|NTP Server|NA|
appd008a.via.novonet|Primary IP|10.14.116.208|
appd008a.via.novonet|Primary IP||APPD008A.VIA.NOVONET
appd008a.via.novonet|Primary IP||appd008a.via.novonet
appd008a.via.novonet|Primary WINS Server|10.16.139.230|
appd008a.via.novonet|Secondary WINS Server|10.14.100.160|
appd009a.via.novonet|DNS Server|10.14.100.111|
appd009a.via.novonet|DNS Server|10.14.100.211|
appd009a.via.novonet|DNS Server|10.14.100.216|
appd009a.via.novonet|DNS Server|10.198.148.6|
appd009a.via.novonet|Gateway|10.14.116.195|
appd009a.via.novonet|NTP Server|NA|
appd009a.via.novonet|Primary IP|10.14.116.207|
appd009a.via.novonet|Primary IP||APPD009A.VIA.NOVONET
appd009a.via.novonet|Primary IP||appd009a.via.novonet
appd009a.via.novonet|Primary WINS Server|10.16.139.230|
appd009a.via.novonet|Secondary WINS Server|10.14.100.160|
appd012a.via.novonet|DNS Server|10.14.100.111|
appd012a.via.novonet|DNS Server|10.14.100.151|
appd012a.via.novonet|DNS Server|10.14.100.216|
appd012a.via.novonet|Gateway|10.14.154.1|
appd012a.via.novonet|NTP Server|NA|
appd012a.via.novonet|Primary IP||APPD012A.VIA.NOVONET
appd012a.via.novonet|Primary WINS Server|10.16.139.230|
appd012a.via.novonet|Secondary WINS Server|10.14.100.160|
appd013a.via.novonet|Primary IP||APPD013A.VIA.NOVONET
appd014a.via.novonet|Primary IP||APPD014A.VIA.NOVONET
appd015a.via.novonet|DNS Server|10.14.100.111|
appd015a.via.novonet|DNS Server|10.14.100.151|
appd015a.via.novonet|DNS Server|10.14.100.216|
appd015a.via.novonet|Gateway|10.14.154.1|
appd015a.via.novonet|NTP Server|NA|
appd015a.via.novonet|Primary IP||APPD015A.VIA.NOVONET
appd015a.via.novonet|Primary WINS Server|10.16.139.230|
appd015a.via.novonet|Secondary WINS Server|10.14.100.160|
appd016a.via.novonet|DNS Server|10.14.100.111|
appd016a.via.novonet|DNS Server|10.14.100.151|
appd016a.via.novonet|DNS Server|10.14.100.216|
appd016a.via.novonet|Gateway|10.14.154.1|
appd016a.via.novonet|NTP Server|NA|
appd016a.via.novonet|Primary IP||APPD016A.VIA.NOVONET
appd016a.via.novonet|Primary WINS Server|10.16.139.230|
appd016a.via.novonet|Secondary WINS Server|10.14.100.160|
appd017a.via.novonet|Primary IP|10.14.174.79|
appd017a.via.novonet|Primary IP||APPD017A.VIA.NOVONET
appd020a.via.novonet|DNS Server|10.14.100.111|
appd020a.via.novonet|DNS Server|10.14.100.151|
appd020a.via.novonet|DNS Server|10.14.100.216|
appd020a.via.novonet|Gateway|10.14.154.1|
appd020a.via.novonet|NTP Server|NA|
appd020a.via.novonet|Primary IP||APPD020A.VIA.NOVONET
appd020a.via.novonet|Primary WINS Server|10.16.139.230|
appd020a.via.novonet|Secondary WINS Server|10.14.100.160|
appd029a.via.novonet|DNS Server|10.14.100.111|
appd029a.via.novonet|DNS Server|10.14.100.151|
appd029a.via.novonet|DNS Server|10.14.100.216|
appd029a.via.novonet|Gateway|10.14.154.1|
appd029a.via.novonet|NTP Server|NA|
appd029a.via.novonet|Primary IP||APPD029A.VIA.NOVONET
appd029a.via.novonet|Primary WINS Server|10.16.139.230|
appd029a.via.novonet|Secondary WINS Server|10.14.100.160|
appd030a.via.novonet|DNS Server|10.14.100.211|
appd030a.via.novonet|DNS Server|10.14.100.216|
appd030a.via.novonet|DNS Server|10.14.100.58|
appd030a.via.novonet|DNS Server|10.14.100.59|
appd030a.via.novonet|Gateway|10.14.163.1|
appd030a.via.novonet|NTP Server|NA|
appd030a.via.novonet|Primary IP||APPD030A.VIA.NOVONET
appd030a.via.novonet|Primary WINS Server|10.14.100.52|
appd030a.via.novonet|Secondary WINS Server|10.16.139.229|
appd031a.via.novonet|DNS Server|10.14.100.111|
appd031a.via.novonet|DNS Server|10.14.100.151|
appd031a.via.novonet|DNS Server|10.14.100.216|
appd031a.via.novonet|Gateway|10.14.154.1|
appd031a.via.novonet|NTP Server|NA|
appd031a.via.novonet|Primary IP||APPD031A.VIA.NOVONET
appd031a.via.novonet|Primary WINS Server|10.16.139.230|
appd031a.via.novonet|Secondary WINS Server|10.14.100.160|
appd032a.via.novonet|DNS Server|10.14.100.111|
appd032a.via.novonet|DNS Server|10.14.100.151|
appd032a.via.novonet|DNS Server|10.14.100.216|
appd032a.via.novonet|Gateway|10.14.154.1|
appd032a.via.novonet|NTP Server|NA|
appd032a.via.novonet|Primary IP||APPD032A.VIA.NOVONET
appd032a.via.novonet|Primary WINS Server|10.16.139.230|
appd032a.via.novonet|Secondary WINS Server|10.14.100.160|
appd033a.via.novonet|DNS Server|10.14.100.111|
appd033a.via.novonet|DNS Server|10.14.100.151|
appd033a.via.novonet|DNS Server|10.14.100.216|
appd033a.via.novonet|Gateway|10.14.154.1|
appd033a.via.novonet|NTP Server|NA|
appd033a.via.novonet|Primary IP||APPD033A.VIA.NOVONET
appd033a.via.novonet|Primary WINS Server|10.16.139.230|
appd033a.via.novonet|Secondary WINS Server|10.14.100.160|
appd034a.via.novonet|DNS Server|10.14.100.111|
appd034a.via.novonet|DNS Server|10.14.100.151|
appd034a.via.novonet|DNS Server|10.14.100.216|
appd034a.via.novonet|Gateway|10.14.154.1|
appd034a.via.novonet|NTP Server|NA|
appd034a.via.novonet|Primary IP||APPD034A.VIA.NOVONET
appd034a.via.novonet|Primary WINS Server|10.16.139.230|
appd034a.via.novonet|Secondary WINS Server|10.14.100.160|
appd035a.via.novonet|Primary IP|10.14.182.185|
appd035a.via.novonet|Primary IP||APPD035A.VIA.NOVONET
appd036a.via.novonet|DNS Server|10.14.100.151|
appd036a.via.novonet|DNS Server|10.14.100.211|
appd036a.via.novonet|DNS Server|10.14.100.216|
appd036a.via.novonet|DNS Server|10.14.100.58|
appd036a.via.novonet|Gateway|10.14.158.1|
appd036a.via.novonet|NTP Server|NA|
appd036a.via.novonet|Primary IP||APPD036A.VIA.NOVONET
appd036a.via.novonet|Primary WINS Server|10.14.100.52|
appd036a.via.novonet|Secondary WINS Server|10.16.139.229|
appd037a.via.novonet|DNS Server|10.14.100.211|
appd037a.via.novonet|DNS Server|10.14.100.216|
appd037a.via.novonet|DNS Server|10.14.100.58|
appd037a.via.novonet|DNS Server|10.14.100.59|
appd037a.via.novonet|Gateway|10.14.163.1|
appd037a.via.novonet|NTP Server|NA|
appd037a.via.novonet|Primary IP||APPD037A.VIA.NOVONET
appd037a.via.novonet|Primary WINS Server|10.14.100.52|
appd037a.via.novonet|Secondary WINS Server|10.16.139.229|
appd038a.via.novonet|Primary IP||APPD038A.VIA.NOVONET
appd039a.via.novonet|Primary IP||APPD039A.VIA.NOVONET
appd040a.via.novonet|DNS Server|10.14.100.111|
appd040a.via.novonet|DNS Server|10.14.100.151|
appd040a.via.novonet|DNS Server|10.14.100.216|
appd040a.via.novonet|Gateway|10.14.154.1|
appd040a.via.novonet|NTP Server|NA|
appd040a.via.novonet|Primary IP||APPD040A.VIA.NOVONET
appd040a.via.novonet|Primary WINS Server|10.16.139.230|
appd040a.via.novonet|Secondary WINS Server|10.14.100.160|
appd041a.via.novonet|DNS Server|10.14.100.111|
appd041a.via.novonet|DNS Server|10.14.100.211|
appd041a.via.novonet|DNS Server|10.14.100.216|
appd041a.via.novonet|DNS Server|10.198.148.6|
appd041a.via.novonet|Gateway|10.14.167.1|
appd041a.via.novonet|NTP Server|NA|
appd041a.via.novonet|Primary IP||APPD041A.VIA.NOVONET
appd041a.via.novonet|Primary WINS Server|10.16.139.230|
appd041a.via.novonet|Secondary WINS Server|10.14.100.160|
appd045a.via.novonet|Primary IP||APPD045A.VIA.NOVONET
appd046a.via.novonet|Primary IP||APPD046A.VIA.NOVONET
appd047a.via.novonet|DNS Server|10.14.100.151|
appd047a.via.novonet|DNS Server|10.14.100.211|
appd047a.via.novonet|DNS Server|10.14.100.216|
appd047a.via.novonet|DNS Server|10.14.100.58|
appd047a.via.novonet|Gateway|10.14.158.1|
appd047a.via.novonet|NTP Server|NA|
appd047a.via.novonet|Primary IP||APPD047A.VIA.NOVONET
appd047a.via.novonet|Primary WINS Server|10.14.100.52|
appd047a.via.novonet|Secondary WINS Server|10.16.139.229|
appd048a.via.novonet|Primary IP||APPD048A.VIA.NOVONET
appd049f.via.novonet|Primary IP||APPD049F.VIA.NOVONET
appd050a.via.novonet|DNS Server|10.14.100.151|
appd050a.via.novonet|DNS Server|10.14.100.211|
appd050a.via.novonet|DNS Server|10.14.100.216|
appd050a.via.novonet|DNS Server|10.14.100.58|
appd050a.via.novonet|Gateway|10.14.158.1|
appd050a.via.novonet|NTP Server|NA|
appd050a.via.novonet|Primary IP||APPD050A.VIA.NOVONET
appd050a.via.novonet|Primary WINS Server|10.14.100.52|
appd050a.via.novonet|Secondary WINS Server|10.16.139.229|
appd051a.via.novonet|DNS Server|10.14.100.211|
appd051a.via.novonet|DNS Server|10.14.100.216|
appd051a.via.novonet|DNS Server|10.14.100.58|
appd051a.via.novonet|DNS Server|10.14.100.59|
appd051a.via.novonet|Gateway|10.14.163.1|
appd051a.via.novonet|NTP Server|NA|
appd051a.via.novonet|Primary IP||APPD051A.VIA.NOVONET
appd051a.via.novonet|Primary WINS Server|10.14.100.52|
appd051a.via.novonet|Secondary WINS Server|10.16.139.229|
appd052a.via.novonet|DNS Server|10.14.100.111|
appd052a.via.novonet|DNS Server|10.14.100.151|
appd052a.via.novonet|DNS Server|10.14.100.216|
appd052a.via.novonet|Gateway|10.14.153.1|
appd052a.via.novonet|NTP Server|NA|
appd052a.via.novonet|Primary IP||APPD052A.VIA.NOVONET
appd052a.via.novonet|Primary WINS Server|10.16.139.230|
appd052a.via.novonet|Secondary WINS Server|10.14.100.160|
appd053a.via.novonet|DNS Server|10.14.100.151|
appd053a.via.novonet|DNS Server|10.14.100.211|
appd053a.via.novonet|DNS Server|10.14.100.216|
appd053a.via.novonet|DNS Server|10.14.100.58|
appd053a.via.novonet|Gateway|10.14.158.1|
appd053a.via.novonet|NTP Server|NA|
appd053a.via.novonet|Primary IP||APPD053A.VIA.NOVONET
appd053a.via.novonet|Primary WINS Server|10.14.100.52|
appd053a.via.novonet|Secondary WINS Server|10.16.139.229|
appd054a.via.novonet|DNS Server|10.14.100.151|
appd054a.via.novonet|DNS Server|10.14.100.211|
appd054a.via.novonet|DNS Server|10.14.100.216|
appd054a.via.novonet|DNS Server|10.14.100.58|
appd054a.via.novonet|Gateway|10.14.158.1|
appd054a.via.novonet|NTP Server|NA|
appd054a.via.novonet|Primary IP||APPD054A.VIA.NOVONET
appd054a.via.novonet|Primary WINS Server|10.14.100.52|
appd054a.via.novonet|Secondary WINS Server|10.16.139.229|
appd055a.via.novonet|DNS Server|10.14.100.151|
appd055a.via.novonet|DNS Server|10.14.100.211|
appd055a.via.novonet|DNS Server|10.14.100.216|
appd055a.via.novonet|DNS Server|10.14.100.58|
appd055a.via.novonet|Gateway|10.14.158.1|
appd055a.via.novonet|NTP Server|NA|
appd055a.via.novonet|Primary IP||APPD055A.VIA.NOVONET
appd055a.via.novonet|Primary WINS Server|10.14.100.52|
appd055a.via.novonet|Secondary WINS Server|10.16.139.229|
appd056a.via.novonet|DNS Server|10.14.100.151|
appd056a.via.novonet|DNS Server|10.14.100.211|
appd056a.via.novonet|DNS Server|10.14.100.58|
appd056a.via.novonet|DNS Server|10.14.100.59|
appd056a.via.novonet|Gateway|10.14.132.1|
appd056a.via.novonet|NTP Server|NA|
appd056a.via.novonet|Primary IP||APPD056A.VIA.NOVONET
appd056a.via.novonet|Primary WINS Server|10.16.139.228|
appd056a.via.novonet|Secondary WINS Server|10.14.100.51|
appd057a.via.novonet|DNS Server|10.14.100.151|
appd057a.via.novonet|DNS Server|10.14.100.211|
appd057a.via.novonet|DNS Server|10.14.100.58|
appd057a.via.novonet|DNS Server|10.14.100.59|
appd057a.via.novonet|Gateway|10.14.132.1|
appd057a.via.novonet|NTP Server|NA|
appd057a.via.novonet|Primary IP||APPD057A.VIA.NOVONET
appd057a.via.novonet|Primary WINS Server|10.16.139.228|
appd057a.via.novonet|Secondary WINS Server|10.14.100.51|
appd058a.via.novonet|DNS Server|10.14.100.151|
appd058a.via.novonet|DNS Server|10.14.100.211|
appd058a.via.novonet|DNS Server|10.14.100.58|
appd058a.via.novonet|DNS Server|10.14.100.59|
appd058a.via.novonet|Gateway|10.14.132.1|
appd058a.via.novonet|NTP Server|NA|
appd058a.via.novonet|Primary IP||APPD058A.VIA.NOVONET
appd058a.via.novonet|Primary WINS Server|10.16.139.228|
appd058a.via.novonet|Secondary WINS Server|10.14.100.51|
appd059a.via.novonet|Primary IP||APPD059A.VIA.NOVONET
appd060a.via.novonet|Primary IP||APPD060A.VIA.NOVONET
appd061a.via.novonet|DNS Server|10.14.100.151|
appd061a.via.novonet|DNS Server|10.14.100.211|
appd061a.via.novonet|DNS Server|10.14.100.216|
appd061a.via.novonet|DNS Server|10.14.100.58|
appd061a.via.novonet|Gateway|10.14.158.1|
appd061a.via.novonet|NTP Server|NA|
appd061a.via.novonet|Primary IP||APPD061A.VIA.NOVONET
appd061a.via.novonet|Primary WINS Server|10.14.100.52|
appd061a.via.novonet|Secondary WINS Server|10.16.139.229|
appd062a.via.novonet|Primary IP||APPD062A.VIA.NOVONET
appd063a.via.novonet|Primary IP||APPD063A.VIA.NOVONET
appd064a.via.novonet|DNS Server|10.14.100.151|
appd064a.via.novonet|DNS Server|10.14.100.211|
appd064a.via.novonet|DNS Server|10.14.100.216|
appd064a.via.novonet|DNS Server|10.14.100.58|
appd064a.via.novonet|Gateway|10.14.158.1|
appd064a.via.novonet|NTP Server|NA|
appd064a.via.novonet|Primary IP||APPD064A.VIA.NOVONET
appd064a.via.novonet|Primary WINS Server|10.14.100.52|
appd064a.via.novonet|Secondary WINS Server|10.16.139.229|
appd065a.via.novonet|DNS Server|10.14.100.151|
appd065a.via.novonet|DNS Server|10.14.100.211|
appd065a.via.novonet|DNS Server|10.14.100.216|
appd065a.via.novonet|DNS Server|10.14.100.58|
appd065a.via.novonet|Gateway|10.14.158.1|
appd065a.via.novonet|NTP Server|NA|
appd065a.via.novonet|Primary IP||APPD065A.VIA.NOVONET
appd065a.via.novonet|Primary WINS Server|10.14.100.52|
appd065a.via.novonet|Secondary WINS Server|10.16.139.229|
appd066a.via.novonet|DNS Server|10.14.100.151|
appd066a.via.novonet|DNS Server|10.14.100.211|
appd066a.via.novonet|DNS Server|10.14.100.216|
appd066a.via.novonet|DNS Server|10.14.100.58|
appd066a.via.novonet|Gateway|10.14.158.1|
appd066a.via.novonet|NTP Server|NA|
appd066a.via.novonet|Primary IP||APPD066A.VIA.NOVONET
appd066a.via.novonet|Primary WINS Server|10.14.100.52|
appd066a.via.novonet|Secondary WINS Server|10.16.139.229|
appd067a.via.novonet|Primary IP||APPD067A.VIA.NOVONET
appd068a.via.novonet|Primary IP||APPD068A.VIA.NOVONET
appd069a.via.novonet|DNS Server|10.14.100.111|
appd069a.via.novonet|DNS Server|10.14.100.211|
appd069a.via.novonet|DNS Server|10.14.100.216|
appd069a.via.novonet|DNS Server|10.198.148.6|
appd069a.via.novonet|Gateway|10.14.175.1|
appd069a.via.novonet|NTP Server|NA|
appd069a.via.novonet|Primary IP||APPD069A.VIA.NOVONET
appd069a.via.novonet|Primary WINS Server|10.16.139.230|
appd069a.via.novonet|Secondary WINS Server|10.14.100.160|
appd070a.via.novonet|DNS Server|10.14.100.211|
appd070a.via.novonet|DNS Server|10.14.100.216|
appd070a.via.novonet|DNS Server|10.14.100.58|
appd070a.via.novonet|DNS Server|10.14.100.59|
appd070a.via.novonet|Gateway|10.14.169.1|
appd070a.via.novonet|NTP Server|NA|
appd070a.via.novonet|Primary IP||APPD070A.VIA.NOVONET
appd070a.via.novonet|Primary WINS Server|10.14.100.52|
appd070a.via.novonet|Secondary WINS Server|10.16.139.229|
appd071a.via.novonet|DNS Server|10.14.100.151|
appd071a.via.novonet|DNS Server|10.14.100.211|
appd071a.via.novonet|DNS Server|10.14.100.216|
appd071a.via.novonet|DNS Server|10.14.100.58|
appd071a.via.novonet|Gateway|10.14.158.1|
appd071a.via.novonet|NTP Server|NA|
appd071a.via.novonet|Primary IP||APPD071A.VIA.NOVONET
appd071a.via.novonet|Primary WINS Server|10.14.100.52|
