Full Node Name|Usage|Detailed Usage
ukncsvuaa266.via.novonet|Business Application|
ukncsvuaa267.via.novonet|Business Application|
ukncsvuaa268.via.novonet|Other|Data Warehouse
ukncsvuaa269.via.novonet|Other|Data Warehouse
ukncsvuaa270.via.novonet|Business Application|
ukncsvuaa271.via.novonet|Business Application|
ukncsvuaa272.via.novonet|Business Application|
ukncsvuaa273.via.novonet|Business Application|
ukncsvuaa274.via.novonet|Business Application|
ukncsvuaa275.via.novonet|Business Application|
ukncsvuaa276.via.novonet|Business Application|
ukncsvuaa277.ecs.com|Business Application|
ukncsvuaa278.ecs.com|Business Application|
ukncsvuaa279.ecs.com|Business Application|
ukncsvuaa280.ecs.com|Business Application|
ukncsvuaa281.ecs.com|Business Application|
ukncsvuaa282.ecs.com|Business Application|
ukncsvuaa283.ecs.com|Business Application|
ukncsvuaa284.ecs.com|Business Application|
ukncsvuaa285.ecs.com|Business Application|
ukncsvuaa286.ecs.com|Business Application|
ukncsvuaa287.ecs.com|Business Application|
ukncsvuaa288.ecs.com|Business Application|
ukncsvuaa289.via.novonet|Web Hosting|
ukncsvuaa290.via.novonet|Business Application|
ukncsvuaa291.via.novonet|Business Application|
ukncsvuaa292.via.novonet|Business Application|
ukncsvuaa293.via.novonet|Business Application|
ukncsvuaa294.via.novonet|Business Application|
ukncsvuaa295.via.novonet|Database|SQL
ukncsvuaa296.via.novonet|Business Application|
ukncsvuaa297.via.novonet|Business Application|
ukncsvuaa298.via.novonet|Business Application|
ukncsvuaa299.via.novonet|Business Application|
ukncsvuaa300.via.novonet|Web Hosting|
ukncsvuaa301.via.novonet|Web Hosting|
ukncsvuaa302.via.novonet|Web Hosting|
ukncsvuaa303.via.novonet|Business Application|
ukncsvuaa304.via.novonet|Business Application|
ukncsvuaa305.via.novonet|Business Application|
ukncsvuaa306.via.novonet|Business Application|
ukncsvuaa308.via.novonet|Database|SQL
ukncsvuaa309.via.novonet|Database|SQL
ukncsvuaa310.via.novonet|Database|SQL
ukncsvuaa311.via.novonet|Database|SQL
ukncsvuaa312.via.novonet|Database|SQL
ukncsvuaa313.via.novonet|Web Hosting|
ukncsvuaa314.imuat.root-uat.net|Business Application|
ukncsvuaa315.imuat.root-uat.net|Business Application|
ukncsvuaa316.im.root-domain.net|Business Application|
ukncsvuaa317.via.novonet|Business Application|
ukncsvuaa318.via.novonet|Business Application|
ukncsvuaa319.via.novonet|Business Application|
ukncsvuaa320.via.novonet|Business Application|
ukncsvuaa321.via.novonet|Database|SQL
ukncsvuaa322.via.novonet|Business Application|
ukncsvuaa323.via.novonet|Business Application|
ukncsvuaa324.via.novonet|Business Application|
ukncsvuaa325.via.novonet|Business Application|
ukncsvuaa326.via.novonet|Business Application|
ukncsvuaa327.via.novonet|Business Application|
ukncsvuaa328.ecs.com|Web Hosting|
ukncsvuaa329.ecs.com|Web Hosting|
ukncsvuaa330.ecs.com|Web Hosting|
ukncsvuaa331.ecs.com|Web Hosting|
ukncsvuaa332.ecs.com|Web Hosting|
ukncsvuaa333.ecs.com|Web Hosting|
ukncsvuaa334.ecs.com|Web Hosting|
ukncsvuaa335.ecs.com|Web Hosting|
ukncsvuaa336.ecs.com|Web Hosting|
ukncsvuaa337.ecs.com|Web Hosting|
ukncsvuaa338.ecs.com|Web Hosting|
ukncsvuaa339.ecs.com|Web Hosting|
ukncsvuaa340.ecs.com|Other|Data Warehouse
ukncsvuaa341.via.novonet|Other|Data Warehouse
ukncsvuaa342.via.novonet|Other|Data Warehouse
ukncsvuaa343.via.novonet|Other|Data Warehouse
ukncsvuaa344.via.novonet|Other|Data Warehouse
ukncsvuaa345.via.novonet|Other|Data Warehouse
ukncsvuaa346.via.novonet|Other|Data Warehouse
ukncsvuaa347.via.novonet|Database|SQL
ukncsvuaa348.via.novonet|Database|SQL
ukncsvuaa349.via.novonet|Database|SQL
ukncsvuaa350.ecs.com|Web Hosting|
ukncsvuaa351.via.novonet|Business Application|
ukncsvuaa352.via.novonet|Business Application|
ukncsvuaa353.via.novonet|Business Application|
ukncsvuaa354.via.novonet|Business Application|
ukncsvuaa355.via.novonet|Business Application|
ukncsvuaa356.via.novonet|Business Application|
ukncsvuaa357.via.novonet|Business Application|
ukncsvuaa358.via.novonet|Business Application|
ukncsvuaa359.via.novonet|Business Application|
ukncsvuaa360.via.novonet|Business Application|
ukncsvuaa361.via.novonet|Business Application|
ukncsvuaa362.via.novonet|Business Application|
ukncsvuaa363.via.novonet|Business Application|
ukncsvuaa364.via.novonet|Business Application|
ukncsvuaa365.via.novonet|Business Application|
ukncsvuaa366.via.novonet|Business Application|
ukncsvuaa367.via.novonet|Business Application|
ukncsvuaa368.via.novonet|Web Hosting|
ukncsvuaa369.via.novonet|Web Hosting|
ukncsvuaa370.via.novonet|Web Hosting|
ukncsvuaa371.via.novonet|Web Hosting|
ukncsvuaa372.via.novonet|Web Hosting|
ukncsvuaa373.via.novonet|Web Hosting|
ukncsvuaa374.via.novonet|Web Hosting|
ukncsvuaa375.via.novonet|Web Hosting|
ukncsvuaa376.via.novonet|Business Application|
ukncsvuaa377.via.novonet|Business Application|
ukncsvuaa378.via.novonet|Business Application|
ukncsvuaa379.via.novonet|Business Application|
ukncsvuaa380.via.novonet|Business Application|
ukncsvuaa381.via.novonet|Business Application|
ukncsvuaa382.via.novonet|Business Application|
ukncsvuaa383.via.novonet|Business Application|
ukncsvuaa384.via.novonet|Business Application|
ukncsvuaa385.via.novonet|Business Application|
ukncsvuaa386.via.novonet|Business Application|
ukncsvuaa387.via.novonet|Business Application|
ukncsvuaa388.via.novonet|Web Hosting|
ukncsvuaa389.via.novonet|Web Hosting|
ukncsvuaa390.via.novonet|Database|SQL
ukncsvuaa391.via.novonet|Database|SQL
ukncsvuaa392.via.novonet|Database|SQL
ukncsvuaa393.via.novonet|Database|SQL
ukncsvuaa394.via.novonet|Database|SQL
ukncsvuaa395.via.novonet|Database|SQL
ukncsvuaa396.via.novonet|Database|SQL
ukncsvuaa397.via.novonet|Database|SQL
ukncsvuaa398.via.novonet|Database|SQL
ukncsvuaa399.via.novonet|Database|SQL
ukncsvuaa400.via.novonet|Database|SQL
ukncsvuaa401.via.novonet|Database|SQL
ukncsvuaa402.via.novonet|Database|SQL
ukncsvuaa403.via.novonet|Web Hosting|
ukncsvuaa404.via.novonet|Web Hosting|
ukncsvuaa405.via.novonet|Web Hosting|
ukncsvuaa406.via.novonet|Web Hosting|
ukncsvuaa407.via.novonet|Web Hosting|
ukncsvuaa410.via.novonet|Database|SQL
ukncsvuaa411.via.novonet|Database|SQL
ukncsvuaa412.via.novonet|Database|SQL
ukncsvuaa413.via.novonet|Database|SQL
ukncsvuaa414.via.novonet|Database|SQL
ukncsvuaa415.via.novonet|Database|SQL
ukncsvuaa416.via.novonet|Database|SQL
ukncsvuaa417.via.novonet|Database|SQL
ukncsvuaa418.via.novonet|Database|SQL
ukncsvuaa419.via.novonet|Database|SQL
ukncsvuaa420.via.novonet|Database|SQL
ukncsvuaa421.via.novonet|Database|SQL
ukncsvuaa422.via.novonet|Database|SQL
ukncsvuaa423.via.novonet|Database|SQL
ukncsvuaa424.via.novonet|Business Application|
ukncsvuaa425.via.novonet|Business Application|
ukncsvuaa426.via.novonet|Database|SQL
ukncsvuaa427.ecs.com|Web Hosting|
ukncsvuaa428.ecs.com|Web Hosting|
ukncsvuaa429.via.novonet|Business Application|
ukncsvuaa430.via.novonet|Business Application|
ukncsvuaa431.via.novonet|Web Hosting|
ukncsvuaa432.via.novonet|Web Hosting|
ukncsvuaa433.via.novonet|Other|Data Warehouse
ukncsvuaa434.ecs.com|Web Hosting|
ukncsvuaa435.ecs.com|Web Hosting|
ukncsvuaa436.ecs.com|Web Hosting|
ukncsvuaa437.ecs.com|Web Hosting|
ukncsvuaa438.ecs.com|Web Hosting|
ukncsvuaa439.ecs.com|Database|SQL
ukncsvuaa440.via.novonet|Web Hosting|
ukncsvuaa441.via.novonet|Web Hosting|
ukncsvuaa442.via.novonet|Business Application|
ukncsvuaa443.via.novonet|Business Application|
ukncsvuaa444.via.novonet|Business Application|
ukncsvuaa445.via.novonet|Web Hosting|
ukncsvuaa446.via.novonet|Business Application|
ukncsvuaa447.ecs.com|Business Application|
ukncsvuaa448.via.novonet|Web Hosting|
ukncsvuaa449.ecs.com|Web Hosting|
ukncsvuaa450.via.novonet|Other|Data Warehouse
ukncsvuaa451.ecs.com|Web Hosting|
ukncsvuaa452.ecs.com|Web Hosting|
ukncsvuaa453.ecs.com|Web Hosting|
ukncsvuaa454.via.novonet|Database|SQL
ukncsvuaa455.via.novonet|Database|SQL
ukncsvuaa456.via.novonet|Web Hosting|
ukncsvuaa457.via.novonet|Web Hosting|
ukncsvuaa458.via.novonet|Web Hosting|
ukncsvuaa459.via.novonet|Database|SQL
ukncsvuaa460.via.novonet|Database|SQL
ukncsvuaa461.via.novonet|Business Application|
ukncsvuaa462.via.novonet|Business Application|
ukncsvuaa463.via.novonet|Business Application|
ukncsvuaa464.via.novonet|Business Application|
ukncsvuaa465.via.novonet|Database|SQL
ukncsvuaa466.via.novonet|Business Application|
ukncsvuaa467.via.novonet|Business Application|
ukncsvuaa468.via.novonet|Database|SQL
ukncsvuaa469.via.novonet|Web Hosting|
ukncsvuaa470.via.novonet|Database|SQL
ukncsvuaa471.via.novonet|Business Application|
ukncsvuaa472.via.novonet|Business Application|
ukncsvuaa473.via.novonet|Business Application|
ukncsvuaa474.via.novonet|Business Application|
ukncsvuaa475.via.novonet|Business Application|
ukncsvuaa476.via.novonet|Business Application|
ukncsvuaa477.via.novonet|Database|SQL
ukncsvuaa478.via.novonet|Database|SQL
ukncsvuaa479.via.novonet|Database|SQL
ukncsvuaa480.via.novonet|Database|SQL
ukncsvuaa482.via.novonet|Business Application|
ukncsvuaa483.via.novonet|Business Application|
ukncsvuaa484.via.novonet|Business Application|
ukncsvuaa485.via.novonet|Web Hosting|
ukncsvuaa486.via.novonet|Web Hosting|
ukncsvuaa487.via.novonet|Web Hosting|
ukncsvuaa488.via.novonet|Business Application|
ukncsvuaa489.via.novonet|Other|Data Warehouse
ukncsvuaa490.via.novonet|Database|SQL
ukncsvuaa491.via.novonet|Business Application|
ukncsvuaa492.via.novonet|Business Application|
ukncsvuaa493.via.novonet|Business Application|
ukncsvuaa494.via.novonet|Business Application|
ukncsvuaa495.via.novonet|Database|SQL
ukncsvuaa496.via.novonet|Business Application|
ukncsvuaa497.via.novonet|Database|SQL
ukncsvuaa498.via.novonet|Business Application|
ukncsvuaa499.via.novonet|Database|SQL
ukncsvuaa500.via.novonet|Web Hosting|
ukncsvuaa501.via.novonet|Web Hosting|
ukncsvuaa502.via.novonet|Web Hosting|
ukncsvuaa503.via.novonet|Web Hosting|
ukncsvuaa504.via.novonet|Business Application|
ukncsvuaa506.via.novonet|Web Hosting|
ukncsvuaa507.via.novonet|Web Hosting|
ukncsvuaa508.via.novonet|Business Application|
ukncsvuaa509.via.novonet|Business Application|
ukncsvuaa510.via.novonet|Other|Data Warehouse
ukncsvuaa511.via.novonet|Other|Data Warehouse
ukncsvuaa512.via.novonet|Other|Data Warehouse
ukncsvuaa513.via.novonet|Other|Data Warehouse
ukncsvuaa514.via.novonet|Business Application|
ukncsvuaa515.via.novonet|Web Hosting|
ukncsvuaa516.via.novonet|Web Hosting|
ukncsvuaa517.via.novonet|Web Hosting|
ukncsvuaa518.via.novonet|Web Hosting|
ukncsvuaa519.via.novonet|Business Application|
ukncsvuaa520.via.novonet|Business Application|
ukncsvuaa521.via.novonet|Business Application|
ukncsvuaa522.via.novonet|Business Application|
ukncsvuaa523.via.novonet|Business Application|
ukncsvuaa524.via.novonet|Business Application|
ukncsvuaa525.via.novonet|Business Application|
ukncsvuaa526.via.novonet|Web Hosting|
ukncsvuaa527.via.novonet|Web Hosting|
ukncsvuaa528.via.novonet|Web Hosting|
ukncsvuaa529.via.novonet|Web Hosting|
ukncsvuaa530.via.novonet|Messaging|Domino Application
ukncsvuaa531.via.novonet|Messaging|Domino Application
ukncsvuaa532.via.novonet|Messaging|Domino Application
ukncsvuaa533.via.novonet|Messaging|Domino Application
ukncsvuaa534.via.novonet|Messaging|Domino Application
ukncsvuaa535.via.novonet|Messaging|Domino Application
ukncsvuaa536.via.novonet|Database|SQL
ukncsvuaa537.via.novonet|Business Application|
ukncsvuaa538.ecs.com|Business Application|
ukncsvuaa539.ecs.com|Business Application|
ukncsvuaa540.via.novonet|Database|SQL
ukncsvuaa541.via.novonet|Database|SQL
ukncsvuaa542.via.novonet|Database|SQL
ukncsvuaa543.via.novonet|Database|SQL
ukncsvuaa544.via.novonet|Database|SQL
ukncsvuaa545.via.novonet|Database|SQL
ukncsvuaa546.via.novonet|Web Hosting|
ukncsvuaa547.via.novonet|Web Hosting|
ukncsvuaa548.via.novonet|Database|SQL
ukncsvuaa552.via.novonet|Database|SQL
ukncsvuaa553.via.novonet|Database|SQL
ukncsvuaa554.via.novonet|Web Hosting|
ukncsvuaa555.via.novonet|Web Hosting|
ukncsvuaa556.via.novonet|Web Hosting|
ukncsvuaa560.ecs.com|Web Hosting|
ukncsvuaa561.via.novonet|Web Hosting|
ukncsvuaa562.via.novonet|Business Application|
ukncsvuaa563.via.novonet|Database|SQL
ukncsvuaa564.via.novonet|Business Application|
ukncsvuaa565.via.novonet|Web Hosting|
ukncsvuaa566.via.novonet|Web Hosting|
ukncsvuaa567.via.novonet|Web Hosting|
ukncsvuaa568.via.novonet|Web Hosting|
ukncsvuaa569.via.novonet|Web Hosting|
ukncsvuaa570.via.novonet|Web Hosting|
ukncsvuaa572.via.novonet|Web Hosting|
ukncsvuaa573.via.novonet|Business Application|
ukncsvuaa575.via.novonet|Business Application|
ukncsvuaa576.via.novonet|Web Hosting|
ukncsvuaa580.via.novonet|Business Application|
ukncsvuaa581.via.novonet|Database|SQL
ukncsvuaa582.via.novonet|Database|SQL
ukncsvuaa583.via.novonet|Business Application|
ukncsvuaa584.via.novonet|Business Application|
ukncsvuaa585.via.novonet|Business Application|
ukncsvuaa586.via.novonet|Business Application|
ukncsvuaa587.via.novonet|Business Application|
ukncsvuaa588.via.novonet|Business Application|
ukncsvuaa589.via.novonet|Business Application|
ukncsvuaa590.via.novonet|Business Application|
ukncsvuaa591.ecs.com|Web Hosting|
ukncsvuaa592.ecs.com|Web Hosting|
ukncsvuaa593.ecs.com|Web Hosting|
ukncsvuaa594.ecs.com|Web Hosting|
ukncsvuaa595.via.novonet|Business Application|
ukncsvuaa596.via.novonet|Web Hosting|
ukncsvuaa597.via.novonet|Business Application|
ukncsvuaa598.via.novonet|Web Hosting|
ukncsvuaa599.via.novonet|Business Application|
ukncsvuaa600.via.novonet|Web Hosting|
ukncsvuaa601.via.novonet|Database|SQL
ukncsvuaa602.via.novonet|Database|SQL
ukncsvuaa603.via.novonet|Web Hosting|
ukncsvuaa604.via.novonet|Web Hosting|
ukncsvuaa605.via.novonet|Web Hosting|
ukncsvuaa606.via.novonet|Web Hosting|
ukncsvuaa607.via.novonet|Web Hosting|
ukncsvuaa608.via.novonet|Web Hosting|
ukncsvuaa609.via.novonet|Web Hosting|
ukncsvuaa610.ecs.com|Web Hosting|
ukncsvuaa611.ecs.com|Web Hosting|
ukncsvuaa612.ecs.com|Web Hosting|
ukncsvuaa613.ecs.com|Web Hosting|
ukncsvuaa614.ecs.com|Web Hosting|
ukncsvuaa615.via.novonet|Other|Print
ukncsvuaa616.via.novonet|Business Application|
ukncsvuaa617.via.novonet|Business Application|
ukncsvuaa618.via.novonet|Business Application|
ukncsvuaa619.via.novonet|Database|SQL
ukncsvuaa620.via.novonet|Web Hosting|
ukncsvuaa621.via.novonet|Web Hosting|
ukncsvuaa622.via.novonet|Other|Data Warehouse
ukncsvuaa623.via.novonet|Web Hosting|
ukncsvuaa624.via.novonet|Web Hosting|
ukncsvuaa625.via.novonet|Web Hosting|
ukncsvuaa626.via.novonet|Web Hosting|
ukncsvuaa627.via.novonet|Business Application|
ukncsvuaa628.via.novonet|Web Hosting|
ukncsvuaa629.via.novonet|Web Hosting|
ukncsvuaa630.via.novonet|Database|SQL
ukncsvuaa631.via.novonet|Database|SQL
ukncsvuaa632.via.novonet|Business Application|
ukncsvuaa633.via.novonet|Database|SQL
ukncsvuaa634.via.novonet|Business Application|
ukncsvuaa635.via.novonet|Business Application|
ukncsvuaa636.via.novonet|Other|Data Warehouse
ukncsvuaa637.via.novonet|Other|Data Warehouse
ukncsvuaa638.via.novonet|Other|Data Warehouse
ukncsvuaa639.via.novonet|Database|SQL
ukncsvuaa640.ecs.com|Web Hosting|
ukncsvuaa641.ecs.com|Web Hosting|
ukncsvuaa642.via.novonet|Web Hosting|
ukncsvuaa643.via.novonet|Web Hosting|
ukncsvuaa644.via.novonet|Web Hosting|
ukncsvuaa645.via.novonet|Web Hosting|
ukncsvuaa646.via.novonet|Web Hosting|
ukncsvuaa647.via.novonet|Database|SQL
ukncsvuaa648.via.novonet|Database|SQL
ukncsvuaa649.via.novonet|Web Hosting|
ukncsvuaa650.via.novonet|Web Hosting|
ukncsvuaa651.via.novonet|Other|Data Warehouse
ukncsvuaa652.via.novonet|Web Hosting|
ukncsvuaa653.via.novonet|Web Hosting|
ukncsvuaa654.via.novonet|Web Hosting|
ukncsvuaa655.via.novonet|Database|SQL
ukncsvuaa656.via.novonet|Database|SQL
ukncsvuaa657.via.novonet|Database|SQL
ukncsvuaa658.via.novonet|Database|SQL
ukncsvuaa659.via.novonet|Database|SQL
ukncsvuaa660.via.novonet|Web Hosting|
ukncsvuaa661.via.novonet|Web Hosting|
ukncsvuaa662.via.novonet|Web Hosting|
ukncsvuaa663.via.novonet|Web Hosting|
ukncsvuaa664.via.novonet|Web Hosting|
ukncsvuaa667.via.novonet|Business Application|
ukncsvuaa668.via.novonet|Database|SQL
ukncsvuaa669.via.novonet|Business Application|
ukncsvuaa675.via.novonet|Business Application|
ukncsvuaa676.via.novonet|Business Application|
ukncsvuaa677.via.novonet|Business Application|
ukncsvuaa678.via.novonet|Business Application|
ukncsvuaa679.via.novonet|Business Application|
ukncsvuaa703.via.novonet|Database|SQL
ukncsvuaa704.via.novonet|Web Hosting|
ukncsvuaa705.via.novonet|Web Hosting|
ukncsvuaa706.via.novonet|Business Application|
ukncsvuaa707.via.novonet|Business Application|
ukncsvuaa708.via.novonet|Business Application|
ukncsvuaa713.via.novonet|Business Application|
ukncsvuaa714.via.novonet|Business Application|
ukncsvuaa715.via.novonet|Business Application|
ukncsvuaa718.imuat.root-uat.net|Business Application|
ukncsvuaa719.imuat.root-uat.net|Business Application|
ukncsvuaa720.via.novonet|Database|SQL
ukncsvuaa721.via.novonet|Web Hosting|
ukncsvuaa722.via.novonet|Web Hosting|
ukncsvuaa726.im.root-domain.net|Web Hosting|
ukncsvuaa727.imuat.root-uat.net|Directory Services|
ukncsvuaa736.imuat.root-uat.net|Business Application|
ukncsvuaa737.imuat.root-uat.net|Business Application|
ukncsvuaa738.imuat.root-uat.net|Business Application|
ukncsvuaa739.imuat.root-uat.net|Business Application|
ukncsvuaa740.imuat.root-uat.net|Business Application|
ukncsvuaa741.imuat.root-uat.net|Web Hosting|
ukncsvuaa742.imuat.root-uat.net|Web Hosting|
ukncsvuaa743.imuat.root-uat.net|Web Hosting|
ukncsvuaa744.imuat.root-uat.net|Business Application|
ukncsvuaa745.imuat.root-uat.net|Business Application|
ukncsvuaa746.imuat.root-uat.net|Business Application|
ukncsvuaa747.imuat.root-uat.net|Business Application|
ukncsvuaa748.imuat.root-uat.net|Business Application|
ukncsvuaa749.imuat.root-uat.net|Database|SQL
ukncsvuaa750.imuat.root-uat.net|Database|SQL
ukncsvuaa751.imuat.root-uat.net|Database|SQL
ukncsvuaa752.imuat.root-uat.net|Database|SQL
ukncsvuaa754.imuat.root-uat.net|Business Application|
ukncsvuaa755.imuat.root-uat.net|Business Application|
ukncsvuaa756.imuat.root-uat.net|Database|SQL
ukncsvuaa761.imuat.root-uat.net|Web Hosting|
ukncsvuaa762.imuat.root-uat.net|Web Hosting|
ukncsvuaa764.imuat.root-uat.net|Web Hosting|
ukncsvuaa766.im.root-domain.net|Database|SQL
ukncsvuaa767.im.root-domain.net|Database|SQL
ukncsvuaa768.im.root-domain.net|Database|SQL
ukncsvuaa769.im.root-domain.net|Business Application|
ukncsvuaa770.imuat.root-uat.net|Web Hosting|
ukncsvuaa771.imuat.root-uat.net|Web Hosting|
ukncsvuaa776.via.novonet|Directory Services|
ukncsvuaa777.imuat.root-uat.net|Business Application|
ukncsvuaa780.im.root-domain.net|Web Hosting|
ukncsvuaa781.im.root-domain.net|Business Application|
ukncsvuaa785.im.root-domain.net|Business Application|
ukncsvuaa786.im.root-domain.net|Database|SQL
ukncsvuaa787.via.novonet|Web Hosting|
ukncsvuaa788.via.novonet|Web Hosting|
ukncsvuaa789.via.novonet|Web Hosting|
ukncsvuaa790.imuat.root-uat.net|Web Hosting|
ukncsvuaa791.im.root-domain.net|Business Application|
ukncsvuaa792.im.root-domain.net|Business Application|
ukncsvuaa793.im.root-domain.net|Database|SQL
ukncsvuaa794.im.root-domain.net|Web Hosting|
ukncsvuaa795.im.root-domain.net|Database|SQL
ukncsvuaa796.im.root-domain.net|Business Application|
ukncsvuaa797.im.root-domain.net|Business Application|
ukncsvuaa798.im.root-domain.net|Business Application|
ukncsvuaa799.im.root-domain.net|Business Application|
ukncsvuaa825.via.novonet|Business Application|
ukncsvuaa826.via.novonet|Business Application|
ukncsvuaa827.via.novonet|Business Application|
ukncsvuaa828.via.novonet|Web Hosting|
ukncsvuaa829.via.novonet|Web Hosting|
ukncsvuaa830.via.novonet|Web Hosting|
ukncsvuaa831.via.novonet|Web Hosting|
ukncsvuaa832.via.novonet|Web Hosting|
ukncsvuaa833.via.novonet|Business Application|
ukncsvuaa834.via.novonet|Business Application|
ukncsvuaa835.via.novonet|Business Application|
ukncsvuaa836.via.novonet|Business Application|
ukncsvuaa837.via.novonet|Business Application|
ukncsvuaa838.via.novonet|Business Application|
ukncsvuaa839.via.novonet|Business Application|
ukncsvuaa840.via.novonet|Database|SQL
ukncsvuaa841.via.novonet|Database|SQL
ukncsvuaa842.via.novonet|Business Application|
ukncsvuaa843.via.novonet|Business Application|
ukncsvuaa844.via.novonet|Database|SQL
ukncsvuaa845.via.novonet|Database|SQL
ukncsvuaa846.via.novonet|Database|SQL
ukncsvuaa847.via.novonet|Web Hosting|
ukncsvuaa848.via.novonet|Web Hosting|
ukncsvuaa849.via.novonet|Database|SQL
ukncsvuaa850.via.novonet|Web Hosting|
ukncsvuaa851.via.novonet|Web Hosting|
ukncsvuaa852.via.novonet|Database|SQL
ukncsvuaa853.via.novonet|Web Hosting|
ukncsvuaa854.via.novonet|Web Hosting|
ukncsvuaa855.via.novonet|Web Hosting|
ukncsvuaa856.via.novonet|Database|SQL
ukncsvuaa857.via.novonet|Web Hosting|
ukncsvuaa858.via.novonet|Web Hosting|
ukncsvuaa859.via.novonet|Web Hosting|
ukncsvuaa860.via.novonet|Web Hosting|
ukncsvuaa861.via.novonet|Web Hosting|
ukncsvuaa862.via.novonet|Web Hosting|
ukncsvuaa863.ecs.com|Web Hosting|
ukncsvuaa864.ecs.com|Web Hosting|
ukncsvuaa865.via.novonet|Web Hosting|
ukncsvuaa866.via.novonet|Business Application|
ukncsvuaa867.via.novonet|Directory Services|
ukncsvuaa868.via.novonet|Business Application|
ukncsvuaa869.via.novonet|Business Application|
ukncsvuaa871.via.novonet|Business Application|
ukncsvuaa872.via.novonet|Business Application|
ukncsvuaa873.via.novonet|Business Application|
ukncsvuaa874.via.novonet|Business Application|
ukncsvuaa878.via.novonet|Business Application|
ukncsvuaa879.via.novonet|Business Application|
ukncsvuaa880.via.novonet|Business Application|
ukncsvuaa880.via.novonet|Database|SQL
ukncsvuaa881.via.novonet|Database|SQL
ukncsvuaa883.via.novonet|Web Hosting|
ukncsvuaa884.via.novonet|Business Application|
ukncsvuaa885.via.novonet|Web Hosting|
ukncsvuaa886.via.novonet|Web Hosting|
ukncsvuaa887.via.novonet|Database|SQL
ukncsvuaa888.via.novonet|Business Application|
ukncsvuaa889.via.novonet|Business Application|
ukncsvuaa890.via.novonet|Business Application|
ukncsvuaa891.via.novonet|Business Application|
ukncsvuaa892.via.novonet|Business Application|
ukncsvuaa893.via.novonet|Business Application|
ukncsvuaa894.ecs.com|Business Application|
ukncsvuaa895.ecs.com|Business Application|
ukncsvuaa896.ecs.com|Business Application|
ukncsvuaa897.ecs.com|Business Application|
ukncsvuaa898.via.novonet|Web Hosting|
ukncsvuaa899.ecs.com|Web Hosting|
ukncsvuaa900.ecs.com|Business Application|
ukncsvuaa901.via.novonet|Business Application|
ukncsvuaa902.via.novonet|Database|SQL
ukncsvuaa903.via.novonet|Database|SQL
ukncsvuaa904.via.novonet|Database|SQL
ukncsvuaa905.via.novonet|Business Application|
ukncsvuaa906.via.novonet|Business Application|
ukncsvuaa907.via.novonet|Web Hosting|
ukncsvuaa908.via.novonet|Web Hosting|
ukncsvuaa909.via.novonet|Business Application|
ukncsvuaa911.via.novonet|Business Application|
ukncsvuaa915.imuat.root-uat.net|Business Application|
ukncsvuaa916.via.novonet|Business Application|
ukncsvuaa917.imuat.root-uat.net|Database|SQL
ukncsvuaa918.imuat.root-uat.net|Business Application|
ukncsvuaa920.via.novonet|Business Application|
ukncsvuaa921.via.novonet|Business Application|
ukncsvuaa923.im.root-domain.net|Database|SQL
ukncsvuaa925.im.root-domain.net|Business Application|
ukncsvuaa926.via.novonet|Business Application|
ukncsvuaa927.im.root-domain.net|Database|SQL
ukncsvuaa928.im.root-domain.net|Business Application|
ukncsvuaa930.via.novonet|Business Application|
ukncsvuaa931.via.novonet|Business Application|
ukncsvuaa932.via.novonet|Business Application|
ukncsvuaa933.via.novonet|Infrastructure Application|Print Server
ukncsvuaa934.via.novonet|Database|SQL
ukncsvuaa935.imuat.root-uat.net|Database|SQL
ukncsvuaa936.imuat.root-uat.net|Database|SQL
ukncsvuaa937.imuat.root-uat.net|Database|SQL
ukncsvuaa938.imuat.root-uat.net|Business Application|
ukncsvuaa939.imuat.root-uat.net|Business Application|
ukncsvuaa940.imuat.root-uat.net|Business Application|
ukncsvuaa941.imuat.root-uat.net|Business Application|
ukncsvuaa942.imuat.root-uat.net|Business Application|
ukncsvuaa943.im.root-domain.net|Web Hosting|
ukncsvuaa964.via.novonet|Web Hosting|
ukncsvuaa972.via.novonet|Web Hosting|
ukncsvuaa973.via.novonet|Web Hosting|
ukncsvuaa974.via.novonet|Web Hosting|
uknctavia001.via.novonet|Citrix|SBC
uknctavia002.via.novonet|Citrix|SBC
uknctavia003.via.novonet|Citrix|SBC
uknctavia004.via.novonet|Citrix|SBC
uknctavia005.via.novonet|Citrix|SBC
uknctavia006.via.novonet|Citrix|SBC
uknctavia007.via.novonet|Citrix|SBC
uknctavia008.via.novonet|Citrix|SBC
uknctavia009.via.novonet|Citrix|SBC
uknctavia010.via.novonet|Citrix|SBC
uknctavia011.via.novonet|Citrix|SBC
uknctavia012.via.novonet|Citrix|SBC
uknctavia013.via.novonet|Citrix|SBC
uknctavia014.via.novonet|Citrix|SBC
uknctavia015.via.novonet|Citrix|SBC
uknctavia016.via.novonet|Citrix|SBC
uknctavia017.via.novonet|Citrix|SBC
uknctavia018.via.novonet|Citrix|SBC
uknctavia019.via.novonet|Citrix|SBC
uknctavia020.via.novonet|Citrix|SBC
uknctavia021.via.novonet|Citrix|SBC
uknctavia022.via.novonet|Citrix|SBC
uknctavia023.via.novonet|Citrix|SBC
uknctavia024.via.novonet|Citrix|SBC
uknctavia025.via.novonet|Citrix|SBC
uknctavia026.via.novonet|Citrix|SBC
uknctavia027.via.novonet|Citrix|SBC
uknctavia028.via.novonet|Citrix|SBC
